i,j,pi_i,pi_j,pi_i_pi_j,pi_ij_cube,pi_ij_sphere,cov_cube,cov_sphere,delta,contrast_sq,aux_dist_sq,syg_contrib_cube,syg_contrib_sphere,syg_contrib_delta
1,42,0.4,0.4,0.16000000000000003,0.1728,0.1698,0.012799999999999978,0.009799999999999975,-0.0030000000000000027,6.25,7.155320059932453,-0.07999999999999986,-0.061249999999999846,0.018750000000000017
1,43,0.4,0.4,0.16000000000000003,0.1544,0.1456,-0.005600000000000022,-0.014400000000000024,-0.008800000000000002,0.0,9.14135923384384,0.0,0.0,0.0
1,44,0.4,0.4,0.16000000000000003,0.1676,0.168,0.007599999999999968,0.00799999999999998,0.00040000000000001146,6.25,2.191393330432855,-0.0474999999999998,-0.04999999999999987,-0.0025000000000000716
1,45,0.4,0.4,0.16000000000000003,0.2214,0.2176,0.06139999999999998,0.05759999999999996,-0.0038000000000000256,6.25,129.1967069279756,-0.38374999999999987,-0.3599999999999997,0.02375000000000016
1,46,0.4,0.4,0.16000000000000003,0.1404,0.1404,-0.019600000000000034,-0.019600000000000034,0.0,6.25,23.92421681423826,0.12250000000000022,0.12250000000000022,0.0
1,47,0.4,0.4,0.16000000000000003,0.1614,0.1754,0.0013999999999999568,0.01539999999999997,0.014000000000000012,6.25,7.448652337947054,-0.00874999999999973,-0.09624999999999981,-0.08750000000000008
1,48,0.4,0.4,0.16000000000000003,0.1702,0.1688,0.010199999999999959,0.008799999999999975,-0.0013999999999999846,6.25,35.155210169068226,-0.06374999999999975,-0.05499999999999984,0.00874999999999991
1,49,0.4,0.4,0.16000000000000003,0.1802,0.1844,0.020199999999999968,0.024399999999999977,0.004200000000000009,6.25,54.121672162442444,-0.1262499999999998,-0.15249999999999986,-0.02625000000000005
2,3,0.4,0.4,0.16000000000000003,0.1674,0.169,0.007399999999999962,0.00899999999999998,0.001600000000000018,6.25,118.47282188935402,-0.046249999999999764,-0.056249999999999876,-0.010000000000000113
2,4,0.4,0.4,0.16000000000000003,0.1672,0.172,0.0071999999999999564,0.011999999999999955,0.004799999999999999,6.25,88.30253606472752,-0.04499999999999973,-0.07499999999999972,-0.029999999999999992
2,5,0.4,0.4,0.16000000000000003,0.1592,0.1604,-0.0008000000000000229,0.00039999999999995595,0.0011999999999999789,0.0,75.24048413737954,0.0,-0.0,-0.0
