N,p,f,pop_type,alpha,p_true,cube_e_max,cube_e_mean,cube_bias,cube_nfrac,cube_nsel,sph_e_max,sph_e_mean,sph_bias,sph_nfrac,sph_nsel,delta_e_max,delta_e_mean,delta_bias,rep
100,5,0.3,mixed,0.0,0.6,0.2277678109847505,0.10708518388951252,-0.13333333333333325,5,26,0.8369711331730159,0.313399736482905,0.09999999999999998,5,33,0.6092033221882653,0.20631455259339246,-0.03333333333333327,0
100,5,0.3,mixed,0.0,0.6,1.2767760859110764,0.4407569986676136,0.0,5,33,2.473477376757668,0.563855901468321,-0.033333333333333215,5,32,1.1967012908465917,0.1230989028007074,0.033333333333333215,1
100,5,0.3,mixed,0.0,0.6,1.0602210703208061,0.35566919791550805,-0.13333333333333325,5,24,0.28561094532175424,0.09805668366928674,0.09999999999999998,5,30,-0.7746101249990519,-0.25761251424622134,-0.03333333333333327,2
100,5,0.3,mixed,0.0,0.6,0.7492899581020758,0.24750930788781558,-0.033333333333333215,5,30,0.48283832654820125,0.16796388255015712,0.03333333333333344,5,27,-0.2664516315538745,-0.07954542533765846,2.220446049250313e-16,3
100,5,0.3,mixed,0.0,0.6,0.4732709242033305,0.14814693059531886,0.13333333333333341,5,32,0.04033970276005911,0.025935759358217847,0.03333333333333355,5,31,-0.4329312214432714,-0.12221117123710101,-0.09999999999999987,4
100,5,0.3,mixed,0.0,0.6,0.15315840581877732,0.06173556514494368,0.03333333333333355,5,30,0.3710140403521364,0.10368079144214212,0.06666666666666676,5,29,0.2178556345333591,0.04194522629719844,0.033333333333333215,5
100,5,0.3,mixed,0.0,0.6,0.18540872158121696,0.0671226174952082,-0.033333333333333215,5,28,0.5764638843215748,0.18993024020755367,1.1102230246251565e-16,5,28,0.39105516274035784,0.12280762271234547,-0.033333333333333104,6
100,5,0.3,mixed,0.0,0.6,16.65890221622662,3.459319617394199,0.03333333333333344,5,30,18.254784589457103,3.6965736673432574,0.03333333333333355,5,31,1.5958823732304843,0.2372540499490583,1.1102230246251565e-16,7
100,5,0.3,mixed,0.0,0.6,1.8414470635064286,0.46678186966092267,0.033333333333333326,5,28,15.707553173634881,3.4584114459257966,0.03333333333333344,5,32,13.866106110128452,2.991629576264874,1.1102230246251565e-16,8
100,5,0.3,mixed,0.0,0.6,0.19916557116718464,0.07987356303826577,1.1102230246251565e-16,5,29,0.20232912233870198,0.07348612242147515,0.06666666666666687,5,30,0.0031635511715173426,-0.006387440616790627,0.06666666666666676,9
100,5,0.3,mixed,0.2,0.6,1.5276061670633592,0.4151345937560881,1.1102230246251565e-16,5,32,0.8930830015143542,0.3028338034879754,0.03333333333333344,5,31,-0.634523165549005,-0.11230079026811268,0.033333333333333326,0
100,5,0.3,mixed,0.2,0.6,1.1326348189242215,0.3410301389902235,0.16666666666666674,5,33,1.6809269840054721,0.4295301360470011,-0.033333333333333215,5,30,0.5482921650812507,0.08849999705677758,-0.13333333333333353,1
100,5,0.3,mixed,0.2,0.6,1.4691598083561512,0.3860812485883977,-0.033333333333333215,5,28,1.1922748231891396,0.2642772602833452,-0.06666666666666654,5,29,-0.27688498516701165,-0.12180398830505251,0.033333333333333326,2
100,5,0.3,mixed,0.2,0.6,0.21510195547771255,0.07208885167072736,-0.06666666666666665,5,27,0.369474236268711,0.0869999986394302,0.06666666666666676,5,32,0.15437228079099846,0.01491114696870284,1.1102230246251565e-16,3
100,5,0.3,mixed,0.2,0.6,17.917597066880354,3.6305940583816274,0.03333333333333344,5,28,2.463152631058123,0.546963553438737,0.03333333333333344,5,28,-15.454444435822232,-3.0836305049428905,0.0,4
100,5,0.3,mixed,0.2,0.6,0.2764058095994557,0.09379991032002202,0.06666666666666687,5,31,1.1908588460760305,0.35371746857936337,0.09999999999999998,5,29,0.9144530364765748,0.2599175582593414,0.033333333333333104,5
100,5,0.3,mixed,0.2,0.6,2.3430463207185195,0.4817938160408931,0.033333333333333326,5,35,0.23079134196863274,0.08029529870937269,0.03333333333333344,5,28,-2.1122549787498865,-0.4014985173315204,1.1102230246251565e-16,6
100,5,0.3,mixed,0.2,0.6,0.7676498055275253,0.19122773762700324,-0.033333333333333215,5,29,0.16895707109414135,0.07660135839693559,0.03333333333333344,5,30,-0.5986927344333839,-0.11462637923006765,2.220446049250313e-16,7
100,5,0.3,mixed,0.2,0.6,0.13603622144681962,0.05081318905848144,0.03333333333333344,5,31,0.26719076278055315,0.08130861692566957,0.03333333333333344,5,31,0.13115454133373353,0.030495427867188132,0.0,8
100,5,0.3,mixed,0.2,0.6,3.4453524153159405,0.7545098487165601,0.03333333333333344,5,31,0.6911687594435545,0.22693956102191493,-0.033333333333333215,5,32,-2.754183655872386,-0.5275702876946452,-2.220446049250313e-16,9
100,5,0.7,mixed,0.0,0.6,2.5290564404358276,0.6576834295915461,-0.014285714285714124,5,71,0.7853118023759335,0.25307550987714444,0.07142857142857151,5,70,-1.7437446380598942,-0.4046079197144017,0.057142857142857384,0
100,5,0.7,mixed,0.0,0.6,0.7893274868626566,0.17620231218346208,0.02857142857142858,5,70,0.9534861968035123,0.20396426469511963,0.014285714285714346,5,73,0.16415870994085568,0.027761952511657556,-0.014285714285714235,1
100,5,0.7,mixed,0.0,0.6,0.18381587336779637,0.043160479155583034,1.1102230246251565e-16,5,72,0.10192529928221215,0.05058313991430853,0.028571428571428692,5,70,-0.08189057408558421,0.007422660758725497,0.02857142857142858,2
100,5,0.7,mixed,0.0,0.6,0.06333689329288397,0.042579131747346705,1.1102230246251565e-16,5,71,0.034709306854235,0.02125365523377319,0.014285714285714346,5,69,-0.028627586438648975,-0.021325476513573513,0.014285714285714235,3
100,5,0.7,mixed,0.0,0.6,0.14423402812078553,0.04444961272051832,0.02857142857142858,5,69,0.2659308143335568,0.08815062417049704,0.02857142857142858,5,73,0.12169678621277127,0.043701011449978726,0.0,4
100,5,0.7,mixed,0.0,0.6,0.17354015104884005,0.07788883887413775,0.0,5,68,0.8894098884495344,0.21498698853513645,-0.02857142857142858,5,65,0.7158697374006944,0.1370981496609987,0.02857142857142858,5
100,5,0.7,mixed,0.0,0.6,0.13395288571549346,0.049932633977261824,1.1102230246251565e-16,5,70,0.08658962882699235,0.03445349878694738,0.014285714285714346,5,70,-0.04736325688850111,-0.015479135190314443,0.014285714285714235,6
100,5,0.7,mixed,0.0,0.6,0.179892302738882,0.06304019490686813,0.04285714285714293,5,73,0.16477402180675288,0.06504469858401253,0.02857142857142858,5,69,-0.015118280932129108,0.002004503677144401,-0.014285714285714346,7
100,5,0.7,mixed,0.0,0.6,0.7750528481533862,0.2038286249588555,0.014285714285714346,5,74,0.7481892578961906,0.18557316831584075,0.028571428571428692,5,71,-0.026863590257195535,-0.018255456643014756,0.014285714285714346,8
100,5,0.7,mixed,0.0,0.6,1.29990224066547,0.3918229108934043,0.014285714285714346,5,73,7.085088534267784,1.5141747952795508,0.014285714285714346,5,73,5.7851862936023135,1.1223518843861464,0.0,9
100,5,0.7,mixed,0.2,0.6,0.19545141999904816,0.06826941911926444,0.014285714285714346,5,68,0.1659608265804695,0.07733073319930815,-0.014285714285714124,5,70,-0.029490593418578653,0.009061314080043709,-2.220446049250313e-16,0
100,5,0.7,mixed,0.2,0.6,0.4005692718211706,0.1321988579191432,-0.014285714285714124,5,70,0.21900350128977977,0.05192609927270571,0.02857142857142858,5,67,-0.1815657705313908,-0.0802727586464375,0.014285714285714457,1
100,5,0.7,mixed,0.2,0.6,2.096026248127911,0.4336971101145231,1.1102230246251565e-16,5,70,2.6185494025793457,0.640131992056077,-0.014285714285714235,5,66,0.5225231544514348,0.20643488194155385,0.014285714285714124,2
100,5,0.7,mixed,0.2,0.6,0.07330472896554666,0.028151536689112494,0.04285714285714293,5,69,0.10681052750637499,0.03739388500089188,1.1102230246251565e-16,5,67,0.03350579854082833,0.009242348311779384,-0.042857142857142816,3
100,5,0.7,mixed,0.2,0.6,0.3967625684437976,0.09427710761859562,-0.02857142857142847,5,70,0.42454177954511296,0.17186159978532203,1.1102230246251565e-16,5,69,0.02777921110131537,0.07758449216672642,-0.02857142857142836,4
100,5,0.7,mixed,0.2,0.6,3.320925350659869,0.6980256954282734,-0.02857142857142847,5,69,4.004993599127025,0.8564416138554891,0.014285714285714346,5,69,0.6840682484671561,0.1584159184272157,-0.014285714285714124,5
100,5,0.7,mixed,0.2,0.6,0.32237179410269473,0.11885414495829605,0.04285714285714293,5,71,0.6150605171522026,0.17937983197112634,0.028571428571428692,5,71,0.2926887230495078,0.06052568701283029,-0.014285714285714235,6
100,5,0.7,mixed,0.2,0.6,0.10895666279418179,0.051359076667862304,0.0,5,72,0.4457353941363484,0.13373090627828382,0.014285714285714346,5,72,0.3367787313421666,0.08237182961042153,0.014285714285714346,7
100,5,0.7,mixed,0.2,0.6,0.2628691336995709,0.10886644017763192,0.0,5,69,0.41787707565296633,0.12431675228941472,0.014285714285714346,5,72,0.15500794195339546,0.015450312111782799,0.014285714285714346,8
100,5,0.7,mixed,0.2,0.6,0.0479009550142788,0.019659772618928976,0.014285714285714346,5,72,0.3113648476643727,0.11850995173105709,-0.0714285714285714,5,68,0.2634638926500939,0.09885017911212812,0.05714285714285705,9
